Planet,Era,Owner,ObjectType,Amount,ReuseEra
Nubia,1,Hutt_Cartels,Generate_Force,1,
Nubia,2,,,,1
Nubia,3,,,,1
Nubia,4,,,,1
Nubia,5,,,,1
Nubia,6,Empire,Generate_Force,1,
Nulan,1,Sector_Forces,Generate_Force,1,
Nulan,2,,,,1
Nulan,3,Empire,Generate_Force,1,
Nulan,4,,,,3
Nulan,5,,,,3
Nulan,6,,,,3
Null_Zone,1,Independent_Forces,Generate_Force,1,
Null_Zone,2,Rebel,Generate_Force,1,
Null_Zone,3,,,,2
Null_Zone,4,,,,2
Null_Zone,5,,,,2
Null_Zone,6,Empire,Generate_Force,1,
Nzoth,1,Independent_Forces,Generate_Force,1,
Nzoth,2,,,,1
Nzoth,3,,,,1
Nzoth,4,,,,1
Nzoth,5,,,,1
Nzoth,6,,,,1
Oba_Diah,1,Independent_Forces,Generate_Force,1,
Oba_Diah,2,,,,1
Oba_Diah,3,,,,1
Oba_Diah,4,,,,1
Oba_Diah,5,,,,1
Oba_Diah,6,,,,1
Obredaan,1,Sector_Forces,Generate_Force,1,
Obredaan,2,,,,1
Obredaan,3,Empire,Generate_Force,1,
Obredaan,4,,,,3
Obredaan,5,,,,3
Obredaan,6,,,,3
Obroa_Skai,1,Empire,Generate_Force,1,
Obroa_Skai,2,,,,1
Obroa_Skai,3,,,,1
Obroa_Skai,4,,,,1
Obroa_Skai,5,,,,1
Obroa_Skai,6,,,,1
Odik,1,Empire,Generate_Force,1,
Odik,2,,,,1
Odik,3,,,,1
Odik,4,,,,1
Odik,5,,,,1
Odik,6,,,,1
Ojom,1,Independent_Forces,Generate_Force,1,
Ojom,2,,,,1
Ojom,3,,,,1
Ojom,4,,,,1
Ojom,5,,,,1
Ojom,6,Hutt_Cartels,Generate_Force,1,
Onderon,1,Rebel,Generate_Force,1,
Onderon,2,,,,1
Onderon,3,,,,1
Onderon,4,,,,1
Onderon,5,Empire,Generate_Force,1,
Onderon,6,,,,5
Ord_Biniir,1,Sector_Forces,Generate_Force,1,
Ord_Biniir,2,Banking_Clan,Generate_Force,1,
Ord_Biniir,3,Rebel,Generate_Force,1,
Ord_Biniir,4,,,,3
Ord_Biniir,5,,,,3
Ord_Biniir,6,Empire,Generate_Force,1,
Ord_Cantrell,1,Sector_Forces,Generate_Force,1,
Ord_Cantrell,2,,,,1
Ord_Cantrell,3,Empire,Generate_Force,1,
Ord_Cantrell,4,,,,3
Ord_Cantrell,5,,,,3
Ord_Cantrell,6,,,,3
Ord_Cestus,1,Techno_Union,Generate_Force,1,
Ord_Cestus,2,Rebel,Generate_Force,1,
Ord_Cestus,3,Empire,Generate_Force,1,
Ord_Cestus,4,,,,3
Ord_Cestus,5,,,,3
Ord_Cestus,6,,,,3
Ord_Mantell,1,Independent_Forces,Generate_Force,1,
Ord_Mantell,2,,,,1
Ord_Mantell,3,Empire,Generate_Force,1,
Ord_Mantell,4,,,,3
Ord_Mantell,5,,,,3
Ord_Mantell,6,,,,3
Ord_Pardron,1,Empire,Generate_Force,1,
Ord_Pardron,2,,,,1
Ord_Pardron,3,,,,1
Ord_Pardron,4,,,,1
Ord_Pardron,5,,,,1
Ord_Pardron,6,,,,1
Ord_Radama,1,Rebel,Generate_Force,1,
Ord_Radama,2,,,,1
Ord_Radama,3,,,,1
Ord_Radama,4,,,,1
Ord_Radama,5,,,,1
Ord_Radama,6,Empire,Generate_Force,1,
Ord_Tiddell,1,Sector_Forces,Generate_Force,1,
Ord_Trasi,1,Banking_Clan,Generate_Force,1,
Ord_Trasi,2,Rebel,Generate_Force,1,
Ord_Trasi,3,,,,2
Ord_Trasi,4,,,,2
Ord_Trasi,5,Empire,Generate_Force,1,
Ord_Trasi,6,,,,5
Ord_Vaug,1,Rebel,Generate_Force,1,
Ord_Vaug,2,,,,1
Ord_Vaug,3,,,,1
Ord_Vaug,4,,,,1
Ord_Vaug,5,Empire,Generate_Force,1,
Ord_Vaug,6,,,,5
Ordo,1,Mandalorians,Generate_Force,1,
Ordo,2,,,,1
Ordo,3,,,,1
Ordo,4,,,,1
Ordo,5,,,,1
Ordo,6,,,,1
Oreen,1,Independent_Forces,Generate_Force,1,
Oreen,2,,,,1
Oreen,3,,,,1
Oreen,4,,,,1
Oreen,5,,,,1
Oreen,6,,,,1
Orinda,1,Empire,Generate_Force,1,
Orinda,2,,,,1
Orinda,3,,,,1
Orinda,4,,,,1
Orinda,5,,,,1
Orinda,6,,,,1
Orion,1,Rebel,Generate_Force,1,
Orion,2,,,,1
Orion,3,,,,1
Orion,4,,,,1
Orion,5,,,,1
Orion,6,Empire,Generate_Force,1,
Oristrom,1,Independent_Forces,Generate_Force,1,
Oristrom,2,,,,1
Oristrom,3,,,,1
Oristrom,4,,,,1
Oristrom,5,,,,1
Oristrom,6,,,,1
Orleon,1,Sector_Forces,Generate_Force,1,
Orleon,2,,,,1
Orleon,3,Rebel,Generate_Force,1,
Orleon,4,,,,3
Orocco,1,Sector_Forces,Generate_Force,1,
Orocco,2,Rebel,Generate_Force,1,
Orocco,3,,,,2
Orocco,4,Empire,Generate_Force,1,
Orocco,5,,,,4
Orocco,6,,,,4
Orron,1,Sector_Forces,Generate_Force,1,
Orron,2,,,,1
Orron,3,Rebel,Generate_Force,1,
Orron,4,,,,3
Orron,5,,,,3
Orron,6,Corporate_Sector,Generate_Force,1,
Oslumpex,1,Sector_Forces,Generate_Force,1,
Oslumpex,2,,,,1
Oslumpex,3,Rebel,Generate_Force,1,
Oslumpex,4,,,,3
Oslumpex,5,,,,3
Oslumpex,6,Corporate_Sector,Generate_Force,1,
Osseriton,1,Independent_Forces,Generate_Force,1,
Osseriton,2,,,,1
Osseriton,3,,,,1
Osseriton,4,,,,1
Osseriton,5,,,,1
Osseriton,6,,,,1
Ossus,1,Sector_Forces,Generate_Force,1,
Ossus,2,Empire,Generate_Force,1,
Ossus,3,Rebel,Generate_Force,1,
Ossus,4,,,,3
Ossus,5,,,,2
Ossus,6,,,,2
Paarin_Minor,1,Sector_Forces,Generate_Force,1,
Paarin_Minor,2,,,,1
Paarin_Minor,3,Empire,Generate_Force,1,
Paarin_Minor,4,,,,3
Paarin_Minor,5,,,,3
Paarin_Minor,6,,,,3
Pako_Ramoon,1,Independent_Forces,Generate_Force,1,
Pako_Ramoon,2,,,,1
Pako_Ramoon,3,,,,1
Pako_Ramoon,4,,,,1
Pako_Ramoon,5,,,,1
Pako_Ramoon,6,,,,1
Pakrik_Minor,1,Sector_Forces,Generate_Force,1,
Pakrik_Minor,2,,,,1
Pakrik_Minor,3,Empire,Generate_Force,1,
Pakrik_Minor,4,,,,3
Pakrik_Minor,5,,,,3
Pakrik_Minor,6,,,,3
Palanhi,1,Sector_Forces,Generate_Force,1,
Palanhi,2,,,,1
Palanhi,3,Empire,Generate_Force,1,
Palanhi,4,,,,3
Palanhi,5,Rebel,Generate_Force,1,
Palanhi,6,,,,5
Pallaxides,1,Sector_Forces,Generate_Force,1,
Pallaxides,2,,,,1
Pallaxides,3,Empire,Generate_Force,1,
Pallaxides,4,,,,3
Pallaxides,5,,,,3
Pallaxides,6,,,,3
Pammant,1,Commerce_Guild,Generate_Force,1,
Pammant,2,,,,1
Pammant,3,Rebel,Generate_Force,1,
Pammant,4,,,,3
Pammant,5,,,,3
Pantolomin,1,Sector_Forces,Generate_Force,1,
Pantolomin,2,,,,1
Pantolomin,3,Empire,Generate_Force,1,
Pantolomin,4,,,,3
Pantolomin,5,,,,3
Pantolomin,6,,,,3
Pantora,1,Empire,Generate_Force,1,
Pantora,2,,,,1
Pantora,3,Trade_Federation,Generate_Force,1,
Pantora,4,,,,1
Pantora,5,,,,1
Pantora,6,,,,1
Pashvi,1,Independent_Forces,Generate_Force,1,
Pashvi,2,,,,1
Pashvi,3,,,,1
Pashvi,4,,,,1
Pashvi,5,,,,1
Pashvi,6,,,,1
Perann_Nebula,1,Independent_Forces,Generate_Force,1,
Perann_Nebula,2,,,,1
Perann_Nebula,3,,,,1
Perann_Nebula,4,,,,1
Perann_Nebula,5,,,,1
Perann_Nebula,6,,,,1
Pesfavri,1,Chiss,Generate_Force,1,
Pesfavri,2,,,,1
Pesfavri,3,,,,1
Pesfavri,4,,,,1
Pesfavri,5,,,,1
Pesfavri,6,,,,1
Phaeda,1,Independent_Forces,Generate_Force,1,
Phaeda,2,,,,1
Phaeda,3,,,,1
Phaeda,4,,,,1
Phaeda,5,,,,1
Phaeda,6,,,,1
Phindar,1,Sector_Forces,Generate_Force,1,
Phindar,2,,,,1
Phindar,3,Empire,Generate_Force,1,
Phindar,4,,,,3
Phindar,5,Rebel,Generate_Force,1,
Phindar,6,,,,3
Poderis,1,Sector_Forces,Generate_Force,1,
Poderis,2,,,,1
Poderis,3,Empire,Generate_Force,1,
Poderis,4,,,,3
Poderis,5,,,,3
Poderis,6,,,,3
Polis_Massa,1,Sector_Forces,Generate_Force,1,
Polis_Massa,2,,,,1
Polis_Massa,3,Empire,Generate_Force,1,
Polis_Massa,4,,,,3
Polis_Massa,5,,,,3
Polis_Massa,6,Independent_Forces,Generate_Force,1,
Poln_Major,1,Sector_Forces,Generate_Force,1,
Poln_Major,2,,,,1
Poln_Major,3,Empire,Generate_Force,1,
Poln_Major,4,,,,3
Poln_Major,5,,,,3
Poln_Major,6,,,,3
Polus,1,Independent_Forces,Generate_Force,1,
Polus,2,,,,1
Polus,3,,,,1
Polus,4,,,,1
Polus,5,,,,1
Polus,6,,,,1
Porchello,1,Independent_Forces,Generate_Force,1,
Porchello,2,,,,1
Porchello,3,,,,1
Porchello,4,,,,1
Porchello,5,,,,1
Porchello,6,,,,1
Porus_Vida,1,Sector_Forces,Generate_Force,1,
Porus_Vida,2,,,,1
Porus_Vida,3,Empire,Generate_Force,1,
Porus_Vida,4,,,,3
Porus_Vida,5,,,,3
Porus_Vida,6,,,,3
Praadost,1,Rebel,Generate_Force,1,
Praadost,2,,,,1
Praadost,3,,,,1
Praadost,4,,,,1
Praadost,5,,,,1
Praadost,6,,,,1
Praesitlyn,1,Sector_Forces,Generate_Force,1,
Praesitlyn,2,Rebel,Generate_Force,1,
Praesitlyn,3,Empire,Generate_Force,1,
Praesitlyn,4,,,,2
Praesitlyn,5,,,,3
Praesitlyn,6,,,,3
Prakith,1,Empire,Generate_Force,1,
Prakith,2,,,,1
Prakith,3,,,,1
Prakith,4,,,,1
Prakith,5,,,,1
Prakith,6,,,,1
Prefsbelt,1,Empire,Generate_Force,1,
Prefsbelt,2,,,,1
Prefsbelt,3,,,,1
Prefsbelt,4,,,,1
Prefsbelt,5,,,,1
Prefsbelt,6,,,,1
Qiilura,1,Sector_Forces,Generate_Force,1,
Qiilura,2,Rebel,Generate_Force,1,
Qiilura,3,Empire,Generate_Force,1,
Qiilura,4,Independent_Forces,Generate_Force,1,
Qiilura,5,,,,4
Qiilura,6,,,,3
Qoribu,1,Killiks,Generate_Force,1,
Qoribu,2,,,,1
Qoribu,3,,,,1
Qoribu,4,,,,1
Qoribu,5,,,,1
Qoribu,6,,,,1
Qretu,1,Sector_Forces,Generate_Force,1,
Qretu,2,Rebel,Generate_Force,1,
Qretu,3,,,,2
Qretu,4,,,,2
Qretu,5,Empire,Generate_Force,1,
Qretu,6,,,,5
Quell,1,Sector_Forces,Generate_Force,1,
Quell,2,Rebel,Generate_Force,1,
Quell,3,,,,2
Quell,4,Empire,Generate_Force,1,
Quell,5,,,,4
Quell,6,,,,4
Quellor,1,Sector_Forces,Generate_Force,1,
Quellor,2,,,,1
Quellor,3,Empire,Generate_Force,1,
Quellor,4,,,,3
Quellor,5,,,,3
Quellor,6,,,,3
Quermia,1,Rebel,Generate_Force,1,
Quermia,2,,,,1
Quermia,3,,,,1
Quermia,4,,,,1
Quermia,5,,,,1
Quermia,6,Independent_Forces,Generate_Force,1,
Quethold,1,Independent_Forces,Generate_Force,1,
Quethold,2,,,,1
Quethold,3,,,,1
Quethold,4,,,,1
Quethold,5,,,,1
Quethold,6,,,,1
Ragmar,1,Independent_Forces,Generate_Force,1,
Ragmar,2,Rebel,Generate_Force,1,
Ragmar,3,,,,2
Ragmar,4,,,,2
Ragmar,5,,,,2
Ragmar,6,,,,1
Ralltiir,1,Independent_Forces,Generate_Force,1,
Ralltiir,2,,,,1
Ralltiir,3,,,,1
Ralltiir,4,,,,1
Ralltiir,5,,,,1
Ralltiir,6,,,,1
Randon,1,Sector_Forces,Generate_Force,1,
Randon,2,Rebel,Generate_Force,1,
Randon,3,,,,2
Randon,4,Empire,Generate_Force,1,
Randon,5,,,,4
Randon,6,,,,4
Rattatak,1,Independent_Forces,Generate_Force,1,
Rattatak,2,,,,1
Rattatak,3,Rebel,Generate_Force,1,
Rattatak,4,,,,3
Rattatak,5,,,,1
Rattatak,6,,,,1
Raxus,1,Rebel,Generate_Force,1,
Raxus,2,,,,1
Raxus,3,,,,1
Raxus,4,,,,1
Raxus,5,,,,1
Raxus,6,,,,1
Raxus_Second,1,Rebel,Generate_Force,1,
Raxus_Second,1,Rebel,CIS_Capital,1,
Raxus_Second,2,,,,1
Raxus_Second,3,,,,1
Raxus_Second,4,,,,1
Raxus_Second,5,,,,1
Raxus_Second,6,,,,1
Rduba,1,Sector_Forces,Generate_Force,1,
Rduba,2,,,,1
Rduba,3,Empire,Generate_Force,1,
Rduba,4,,,,3
Rduba,5,,,,3
Rduba,6,,,,3
Reecee,1,Independent_Forces,Generate_Force,1,
Reecee,2,,,,1
Reecee,3,,,,1
Reecee,4,,,,1
Reecee,5,,,,1
Reecee,6,,,,1
Rekkiad,1,Mandalorians,Generate_Force,1,
Rekkiad,2,,,,1
Rekkiad,3,,,,1
Rekkiad,4,,,,1
Rekkiad,5,,,,1
Rekkiad,6,,,,1
Relephon,1,Hapes,Generate_Force,1,
Relephon,2,,,,1
Relephon,3,,,,1
Relephon,4,,,,1
Relephon,5,,,,1
Relephon,6,,,,1
Rendili,1,Sector_Forces,Generate_Force,1,
Rendili,2,,,,1
Rendili,3,Empire,Generate_Force,1,
Rendili,4,Rebel,Generate_Force,1,
Rendili,5,,,,3
Rendili,6,,,,3
Rennek,1,Rebel,Generate_Force,1,
Rennek,2,,,,1
Rennek,3,,,,1
Rennek,4,,,,1
Rennek,5,,,,1
Rennek,6,Independent_Forces,Generate_Force,1,
Rhand,1,Independent_Forces,Generate_Force,1,
Rhand,2,,,,1
Rhand,3,,,,1
Rhand,4,,,,1
Rhand,5,,,,1
Rhand,6,,,,1
Rhen_Var,1,Sector_Forces,Generate_Force,1,
Rhen_Var,2,,,,1
Rhen_Var,3,Empire,Generate_Force,1,
Rhen_Var,4,,,,3
Rhen_Var,5,,,,3
Rhen_Var,6,,,,3
Rhommamool,1,Sector_Forces,Generate_Force,1,
Rhommamool,2,,,,1
Rhommamool,3,Empire,Generate_Force,1,
Rhommamool,4,,,,3
Rhommamool,5,,,,3
Rhommamool,6,,,,3
Riflor,1,Empire,Generate_Force,1,
Riflor,2,Rebel,Generate_Force,1,
Riflor,3,,,,1
Riflor,4,,,,1
Riflor,5,,,,1
Riflor,6,,,,1
Ringneldia,1,Independent_Forces,Generate_Force,1,
Ringneldia,2,,,,1
Ringneldia,3,,,,1
Ringneldia,4,,,,1
Ringneldia,5,,,,1
Ringneldia,6,,,,1
Ringo_Vinda,1,Sector_Forces,Generate_Force,1,
Ringo_Vinda,2,Rebel,Generate_Force,1,
Ringo_Vinda,3,,,,2
Ringo_Vinda,4,,,,2
Ringo_Vinda,5,Empire,Generate_Force,1,
Ringo_Vinda,6,,,,5
Rintonne,1,Sector_Forces,Generate_Force,1,
Rintonne,2,,,,1
Rintonne,3,Empire,Generate_Force,1,
Rintonne,4,,,,3
Rintonne,5,,,,3
Rintonne,6,,,,3
Rion,1,Sector_Forces,Generate_Force,1,
Rion,2,,,,1
Rion,3,Empire,Generate_Force,1,
Rion,4,,,,3
Rion,5,,,,3
Rion,6,,,,3
Rishi,1,Empire,Generate_Force,1,
Rishi,2,,,,1
Rishi,3,,,,1
Rishi,4,,,,1
Rishi,5,,,,1
Rishi,6,,,,1
Roche,1,Sector_Forces,Generate_Force,1,
Roche,2,,,,1
Roche,3,Empire,Generate_Force,1,
Roche,4,,,,3
Roche,5,,,,3
Roche,6,,,,3
Rodia,1,Sector_Forces,Generate_Force,1,
Rodia,2,,,,1
Rodia,3,Empire,Generate_Force,1,
Rodia,4,,,,3
Rodia,5,,,,3
Rodia,6,,,,3
Romin,1,Independent_Forces,Generate_Force,1,
Romin,2,Sector_Forces,Generate_Force,1,
Romin,3,Empire,Generate_Force,1,
Romin,4,,,,3
Romin,5,,,,3
Romin,6,,,,3
Ronyards,1,Independent_Forces,Generate_Force,1,
Ronyards,2,Empire,Generate_Force,1,
Ronyards,3,Rebel,Generate_Force,1,
Ronyards,4,,,,3
Ronyards,5,,,,1
Ronyards,6,,,,1
Roqoo,1,Hapes,Generate_Force,1,
Roqoo,2,,,,1
Roqoo,3,,,,1
Roqoo,4,,,,1
Roqoo,5,,,,1
Roqoo,6,,,,1
Rothana,1,Empire,Generate_Force,1,
Rothana,2,,,,1
Rothana,3,,,,1
Rothana,4,,,,1
Rothana,5,,,,1
Rothana,6,,,,1
Roxuli,1,Independent_Forces,Generate_Force,1,
Roxuli,2,,,,1
Roxuli,3,,,,1
Roxuli,4,,,,1
Roxuli,5,,,,1
Roxuli,6,,,,1
Rudrig,1,Rebel,Generate_Force,1,
Rudrig,2,,,,1
Rudrig,3,,,,1
Rudrig,4,,,,1
Rudrig,5,,,,1
Rudrig,6,Empire,Generate_Force,1,
Rugosa,1,Hutt_Cartels,Generate_Force,1,
Rugosa,2,,,,1
Rugosa,3,,,,1
Rugosa,4,,,,1
Rugosa,5,,,,1
Rugosa,6,,,,1
Ruusan,2,Rebel,Generate_Force,1,
Ryloth,1,Empire,Generate_Force,1,
Ryloth,2,,,,1
Ryloth,3,,,,1
Ryloth,4,,,,1
Ryloth,5,Rebel,Generate_Force,1,
Ryloth,6,,,,1
Ryndellia,1,Independent_Forces,Generate_Force,1,
Ryndellia,2,,,,1
Ryndellia,3,,,,1
Ryndellia,4,,,,1
Ryndellia,5,,,,1
Ryndellia,6,,,,1
Ryvester,1,Rebel,Generate_Force,1,
Ryvester,2,,,,1
Ryvester,3,,,,1
Ryvester,4,,,,1
Ryvester,5,Empire,Generate_Force,1,
Ryvester,6,,,,5
Sacorria,1,Empire,Generate_Force,1,
Sacorria,2,Sector_Forces,Generate_Force,1,
Sacorria,3,,,,1
Sacorria,4,,,,1
Sacorria,5,,,,1
Sacorria,6,,,,1
Saffalore,1,Sector_Forces,Generate_Force,1,
Saffalore,2,,,,1
Saffalore,3,Rebel,Generate_Force,1,
Saffalore,4,,,,1
Saffalore,5,,,,1
Saffalore,6,Corporate_Sector,Generate_Force,1,
Sagma,1,Independent_Forces,Generate_Force,1,
Sagma,2,,,,1
Sagma,3,,,,1
Sagma,4,,,,1
Sagma,5,,,,1
Sagma,6,Rebel,Generate_Force,1,
Saijo,1,Independent_Forces,Generate_Force,1,
Saijo,2,,,,1
Saijo,3,,,,1
Saijo,4,,,,1
Saijo,5,,,,1
Saijo,6,,,,1
Saleucami,1,Techno_Union,Generate_Force,1,
Saleucami,2,,,,1
Saleucami,3,Empire,Generate_Force,1,
Saleucami,4,Rebel,Generate_Force,1,
Saleucami,5,,,,4
Saleucami,6,,,,3
Salvara,1,Sector_Forces,Generate_Force,1,
Salvara,2,Rebel,Generate_Force,1,
Salvara,3,,,,2
Salvara,4,,,,2
Salvara,5,Empire,Generate_Force,1,
Salvara,6,,,,5
Sanbra,1,Empire,Generate_Force,1,
Sanbra,2,Rebel,Generate_Force,1,
Sanbra,3,,,,1
Sanbra,4,,,,1
Sanbra,5,,,,1
Sanbra,6,,,,1
Sanjin,1,Sector_Forces,Generate_Force,1,
Sanjin,2,Rebel,Generate_Force,1,
Sanjin,3,Empire,Generate_Force,1,
Sanjin,4,,,,2
Sanjin,5,,,,3
Sanjin,6,,,,3
Sanrafsix,1,Sector_Forces,Generate_Force,1,
Sanrafsix,2,Rebel,Generate_Force,1,
Sanrafsix,3,,,,2
Sanrafsix,4,Empire,Generate_Force,1,
Sanrafsix,5,,,,4
Sanrafsix,6,,,,4
Sarapin,1,Empire,Generate_Force,1,
Sarapin,2,,,,1
Sarapin,3,,,,1
Sarapin,4,,,,1
Sarapin,5,,,,1
Sarapin,6,,,,1
Sarrish,1,Sector_Forces,Generate_Force,1,
Sarrish,2,,,,1
Sarrish,3,Rebel,Generate_Force,1,
Sarrish,4,,,,3
Sarrish,5,,,,3
Sarrish,6,Empire,Generate_Force,1,
Sarvchi,1,Chiss,Generate_Force,1,
Sarvchi,2,,,,1
Sarvchi,3,,,,1
Sarvchi,4,,,,1
Sarvchi,5,,,,1
Sarvchi,6,,,,1
Schesa,1,Chiss,Generate_Force,1,
Schesa,2,,,,1
Schesa,3,,,,1
Schesa,4,,,,1
Schesa,5,,,,1
Schesa,6,,,,1
Scipio,1,Banking_Clan,Generate_Force,1,
Scipio,2,,,,1
Scipio,3,,,,1
Scipio,4,Rebel,Generate_Force,1,
Scipio,5,Empire,Generate_Force,1,
Scipio,6,,,,5
Selaggis,1,Independent_Forces,Generate_Force,1,
Selaggis,2,Rebel,Generate_Force,1,
Selaggis,3,,,,2
Selaggis,4,Empire,Generate_Force,1,
Selaggis,5,,,,4
Selaggis,6,,,,4
Sepan,1,Independent_Forces,Generate_Force,1,
Sepan,2,,,,1
Sepan,3,,,,1
Sepan,4,,,,1
Sepan,5,,,,1
Sepan,6,,,,1
Serenno,1,Rebel,Generate_Force,1,
Serenno,2,,,,1
Serenno,3,,,,1
Serenno,4,,,,1
Serenno,5,,,,1
Serenno,6,,,,1
Sernpidal,1,Independent_Forces,Generate_Force,1,
Sernpidal,2,,,,1
Sernpidal,3,,,,1
Sernpidal,4,,,,1
Sernpidal,5,,,,1
Sernpidal,6,,,,1
Serroco,1,Sector_Forces,Generate_Force,1,
Serroco,2,,,,1
Serroco,3,Empire,Generate_Force,1,
Serroco,4,,,,3
Serroco,5,,,,3
Serroco,6,,,,3
Seylott,1,Independent_Forces,Generate_Force,1,
Seylott,2,,,,1
Seylott,3,,,,1
Seylott,4,,,,1
Seylott,5,,,,1
Seylott,6,,,,1
Shadren,1,Sector_Forces,Generate_Force,1,
Shadren,2,,,,1
Shadren,3,Empire,Generate_Force,1,
Shadren,4,,,,3
Shadren,5,,,,3
Shadren,6,,,,3
Shaylin,1,Sector_Forces,Generate_Force,1,
Shaylin,2,,,,1
Shaylin,3,Empire,Generate_Force,1,
Shaylin,4,,,,3
Shaylin,5,,,,3
Shaylin,6,,,,3
Shedu_Maad,1,Hapes,Generate_Force,1,
Shedu_Maad,2,,,,1
Shedu_Maad,3,,,,1
Shedu_Maad,4,,,,1
Shedu_Maad,5,,,,1
Shedu_Maad,6,,,,1
Shner,1,Ssi-Ruuk,Generate_Force,1,
Shner,2,,,,1
Shner,3,,,,1
Shner,4,,,,1
Shner,5,,,,1
Shner,6,,,,1
Shogun,1,Mandalorians,Generate_Force,1,
Shogun,2,,,,1
Shogun,3,Rebel,Generate_Force,1,
Shogun,4,,,,3
Shogun,5,Independent_Forces,Generate_Force,1,
Shogun,6,Empire,Generate_Force,1,
Shola,1,Hutt_Cartels,Generate_Force,1,
Shola,2,,,,1
Shola,3,,,,1
Shola,4,,,,1
Shola,5,,,,1
Shola,6,,,,1
Shree,1,Ssi-Ruuk,Generate_Force,1,
Shree,2,,,,1
Shree,3,,,,1
Shree,4,,,,1
Shree,5,,,,1
Shree,6,,,,1
Sifkric,1,Independent_Forces,Generate_Force,1,
Sifkric,2,,,,1
Sifkric,3,,,,1
Sifkric,4,,,,1
Sifkric,5,,,,1
Sifkric,6,,,,1
Siskeen,1,Hutt_Cartels,Generate_Force,1,
Siskeen,2,Rebel,Generate_Force,1,
Siskeen,3,,,,2
Siskeen,4,,,,2
Siskeen,5,,,,2
Siskeen,6,Empire,Generate_Force,1,
Skako,1,Techno_Union,Generate_Force,1,
Skako,2,,,,1
Skako,3,,,,1
Skako,4,,,,1
Skako,5,,,,1
Skako,6,,,,1
Skye,1,Independent_Forces,Generate_Force,1,
Skye,2,Rebel,Generate_Force,1,
Skye,3,,,,1
Skye,4,,,,1
Skye,5,,,,1
Skye,6,Empire,Generate_Force,1,
Sleheyron,1,Hutt_Cartels,Generate_Force,1,
Sleheyron,2,,,,1
Sleheyron,3,,,,1
Sleheyron,4,,,,1
Sleheyron,5,,,,1
Sleheyron,6,,,,1
Sluis_Van,1,Empire,Generate_Force,1,
Sluis_Van,2,Rebel,Generate_Force,1,
Sluis_Van,3,,,,2
Sluis_Van,4,,,,2
Sluis_Van,5,,,,2
Sluis_Van,6,,,,2
Snevu,1,Killiks,Generate_Force,1,
Snevu,2,,,,1
Snevu,3,,,,1
Snevu,4,,,,1
Snevu,5,,,,1
Snevu,6,,,,1
Solaest,1,Independent_Forces,Generate_Force,1,
Solaest,2,,,,1
Solaest,3,,,,1
Solaest,4,,,,1
Solaest,5,,,,1
Solaest,6,,,,1
Solem,1,Independent_Forces,Generate_Force,1,
Solem,2,,,,1
Solem,3,,,,1
Solem,4,,,,1
Solem,5,,,,1
Solem,6,,,,1
Sriluur,1,Hutt_Cartels,Generate_Force,1,
Sriluur,2,,,,1
Sriluur,3,,,,1
Sriluur,4,,,,1
Sriluur,5,,,,1
Sriluur,6,,,,1
Stenos,1,Independent_Forces,Generate_Force,1,
Stenos,2,,,,1
Stenos,3,,,,1
Stenos,4,,,,1
Stenos,5,,,,1
Stenos,6,,,,1
Storinal,1,Sector_Forces,Generate_Force,1,
Storinal,2,,,,1
Storinal,3,Empire,Generate_Force,1,
Storinal,4,,,,3
Storinal,5,,,,3
Storinal,6,,,,3
Stratos,1,Independent_Forces,Generate_Force,1,
Stratos,2,,,,1
Stratos,3,,,,1
Stratos,4,,,,1
Stratos,5,,,,1
Stratos,6,,,,1
Sullust,1,Sector_Forces,Generate_Force,1,
Sullust,2,Rebel,Generate_Force,1,
Sullust,3,,,,2
Sullust,4,,,,2
Sullust,5,,,,2
Sullust,6,Empire,Generate_Force,1,
Surron,1,Sector_Forces,Generate_Force,1,
Surron,2,,,,1
Surron,3,,,,1
Surron,4,,,,1
Surron,5,,,,1
Surron,6,,,,1
Suurja,1,Sector_Forces,Generate_Force,1,
Suurja,2,,,,1
Suurja,3,Empire,Generate_Force,1,
Suurja,4,,,,3
Suurja,5,,,,3
Suurja,6,,,,3
Svivren,1,Independent_Forces,Generate_Force,1,
Svivren,2,,,,1
Svivren,3,,,,1
Svivren,4,,,,1
Svivren,5,,,,1
Svivren,6,,,,1
Sy_Myrth,1,Rebel,Generate_Force,1,
Sy_Myrth,2,,,,1
Sy_Myrth,3,,,,1
Sy_Myrth,4,,,,1
Sy_Myrth,5,,,,1
Sy_Myrth,6,,,,1
Syca,1,Independent_Forces,Generate_Force,1,
Syca,2,,,,1
Syca,3,,,,1
Syca,4,,,,1
Syca,5,,,,1
Syca,6,,,,1
Syni,1,Independent_Forces,Generate_Force,1,
Syni,2,,,,1
Syni,3,,,,1
Syni,4,,,,1
Syni,5,,,,1
Syni,6,,,,1
Taanab,1,Empire,Generate_Force,1,
Taanab,2,,,,1
Taanab,3,,,,1
Taanab,4,,,,1
Taanab,5,,,,1
Taanab,6,,,,1
Talasea,1,Sector_Forces,Generate_Force,1,
Talasea,2,,,,1
Talasea,3,Empire,Generate_Force,1,
Talasea,4,,,,3
Talasea,5,,,,3
Talasea,6,Independent_Forces,Generate_Force,1,
Talay,1,Empire,Generate_Force,1,
Talay,2,,,,1
Talay,3,,,,1
Talay,4,,,,1
Talay,5,,,,1
Talay,6,,,,1
Talcene,1,Commerce_Guild,Generate_Force,1,
Talcene,2,,,,1
