Planet,Era,Owner,ObjectType,Amount,ReuseEra
RAXUS,4,Rebel,Bulwark_I,1,
RAXUS,5,Rebel,B1_Droid_Squad,1,
RAXUS,5,Rebel,Destroyer_Droid_Company,1,
RAXUS,5,Rebel,NewRep_SenatorsOffice,1,
RAXUS,5,Rebel,NewRepublic_Star_Base_3,1,
RAXUS,5,Rebel,CIS_Shipyard_Level_Two,1,
RAXUS,5,Rebel,R_Ground_Barracks,1,
RAXUS,5,Rebel,R_Ground_Light_Vehicle_Factory,1,
RAXUS,5,Rebel,OG9_Company,1,
RAXUS,5,Rebel,HAG_Company,1,
RAXUS_SECOND,1,Rebel,Recusant,2,
RAXUS_SECOND,1,Rebel,B1_Droid_Squad,2,
RAXUS_SECOND,1,Rebel,Supply_Ship,1,
RAXUS_SECOND,1,Rebel,Hardcell,1,
RAXUS_SECOND,1,Rebel,Diamond_Frigate,1,
RAXUS_SECOND,1,Rebel,Generic_Providence,1,
RAXUS_SECOND,1,Rebel,NewRep_SenatorsOffice,1,
RAXUS_SECOND,1,Rebel,NewRepublic_Star_Base_3,1,
RAXUS_SECOND,1,Rebel,R_Ground_Barracks,1,
RAXUS_SECOND,1,Rebel,CIS_Shipyard_Level_One,1,
RAXUS_SECOND,2,Rebel,Recusant,2,
RAXUS_SECOND,2,Rebel,B1_Droid_Squad,2,
RAXUS_SECOND,2,Rebel,Supply_Ship,1,
RAXUS_SECOND,2,Rebel,Hardcell,1,
RAXUS_SECOND,2,Rebel,Diamond_Frigate,1,
RAXUS_SECOND,2,Rebel,Generic_Providence,1,
RAXUS_SECOND,2,Rebel,NewRep_SenatorsOffice,1,
RAXUS_SECOND,2,Rebel,NewRepublic_Star_Base_3,1,
RAXUS_SECOND,2,Rebel,R_Ground_Barracks,1,
RAXUS_SECOND,2,Rebel,CIS_Shipyard_Level_One,1,
RAXUS_SECOND,3,Rebel,Recusant,2,
RAXUS_SECOND,3,Rebel,B1_Droid_Squad,2,
RAXUS_SECOND,3,Rebel,Hardcell,1,
RAXUS_SECOND,3,Rebel,Supply_Ship,1,
RAXUS_SECOND,3,Rebel,Diamond_Frigate,1,
RAXUS_SECOND,3,Rebel,Generic_Providence,1,
RAXUS_SECOND,3,Rebel,NewRep_SenatorsOffice,1,
RAXUS_SECOND,3,Rebel,NewRepublic_Star_Base_4,1,
RAXUS_SECOND,3,Rebel,R_Ground_Barracks,1,
RAXUS_SECOND,3,Rebel,CIS_Shipyard_Level_One,1,
RAXUS_SECOND,3,Rebel,NewRep_Senate,1,
RAXUS_SECOND,4,Rebel,Recusant,2,
RAXUS_SECOND,4,Rebel,B1_Droid_Squad,2,
RAXUS_SECOND,4,Rebel,Hardcell,1,
RAXUS_SECOND,4,Rebel,Supply_Ship,1,
RAXUS_SECOND,4,Rebel,Diamond_Frigate,1,
RAXUS_SECOND,4,Rebel,Generic_Providence,1,
RAXUS_SECOND,4,Rebel,NewRep_SenatorsOffice,1,
RAXUS_SECOND,4,Rebel,NewRepublic_Star_Base_4,1,
RAXUS_SECOND,4,Rebel,R_Ground_Barracks,1,
RAXUS_SECOND,4,Rebel,CIS_Shipyard_Level_One,1,
RAXUS_SECOND,4,Rebel,NewRep_Senate,1,
RAXUS_SECOND,5,Rebel,Recusant,2,
RAXUS_SECOND,5,Rebel,B1_Droid_Squad,2,
RAXUS_SECOND,5,Rebel,Supply_Ship,1,
RAXUS_SECOND,5,Rebel,Hardcell,1,
RAXUS_SECOND,5,Rebel,Diamond_Frigate,1,
RAXUS_SECOND,5,Rebel,Generic_Providence,1,
RAXUS_SECOND,5,Rebel,NewRep_SenatorsOffice,1,
RAXUS_SECOND,5,Rebel,NewRepublic_Star_Base_3,1,
RAXUS_SECOND,5,Rebel,R_Ground_Barracks,1,
RAXUS_SECOND,5,Rebel,CIS_Shipyard_Level_One,1,
RENDILI,1,Empire,Dreadnaught_Lasers,3,
RENDILI,1,Empire,Dreadnaught,3,
RENDILI,1,Empire,Republic_Trooper_Team,2,
RENDILI,1,Empire,E_Ground_Barracks,1,
RENDILI,1,Empire,Republic_AV7_Company,2,
RENDILI,1,Empire,LAC,4,
RENDILI,1,Empire,Empire_MoffPalace,1,
RENDILI,1,Empire,Empire_Star_Base_2,1,
RENDILI,1,Empire,Republic_Shipyard_Level_Three,1,
RENDILI,2,Empire,Dreadnaught_Lasers,3,
RENDILI,2,Empire,Dreadnaught,3,
RENDILI,2,Empire,Republic_Trooper_Team,2,
RENDILI,2,Empire,E_Ground_Barracks,1,
RENDILI,2,Empire,Republic_AV7_Company,2,
RENDILI,2,Empire,LAC,4,
RENDILI,2,Empire,Empire_MoffPalace,1,
RENDILI,2,Empire,Empire_Star_Base_2,1,
RENDILI,2,Empire,Republic_Shipyard_Level_Three,1,
RENDILI,3,Rebel,R_Ground_Barracks,1,
RENDILI,3,Rebel,CIS_Shipyard_Level_Three,1,
RENDILI,3,Rebel,NewRep_SenatorsOffice,1,
RENDILI,3,Rebel,NewRepublic_Star_Base_2,1,
RENDILI,3,Rebel,B1_Droid_Squad,2,
RENDILI,3,Rebel,Banking_Clan_Dreadnaught_Lasers,3,
RENDILI,3,Rebel,Banking_Clan_Dreadnaught,2,
RENDILI,3,Rebel,Cargo_Lucrehulk,1,
RENDILI,4,Empire,Dreadnaught,3,
RENDILI,4,Empire,Generic_Victory_Destroyer,2,
RENDILI,4,Empire,Clonetrooper_Phase_Two_Team,2,
RENDILI,4,Empire,E_Ground_Barracks,1,
RENDILI,4,Empire,Republic_AT_AP_Walker_Company,1,
RENDILI,4,Empire,Republic_AV7_Company,1,
RENDILI,4,Empire,LAC,2,
RENDILI,4,Empire,Empire_MoffPalace,1,
RENDILI,4,Empire,Empire_Star_Base_3,1,
RENDILI,4,Empire,Republic_Shipyard_Level_Three,1,
RENDILI,5,Empire,Dreadnaught_Lasers,6,
RENDILI,5,Empire,Clonetrooper_Phase_One_Team,2,
RENDILI,5,Empire,E_Ground_Barracks,1,
RENDILI,5,Empire,Republic_AV7_Company,2,
RENDILI,5,Empire,LAC,4,
RENDILI,5,Empire,Empire_MoffPalace,1,
RENDILI,5,Empire,Empire_Star_Base_3,1,
RENDILI,5,Empire,Republic_Shipyard_Level_Three,1,
RHEN_VAR,1,Empire,Clonetrooper_Phase_One_Team,1,
RHEN_VAR,1,Empire,E_Ground_Barracks,1,
RHEN_VAR,1,Empire,Empire_MoffPalace,1,
RHEN_VAR,1,Empire,Empire_Star_Base_2,1,
RHEN_VAR,1,Empire,Generic_Acclamator_Assault_Ship_I,2,
RHEN_VAR,1,Empire,Republic_LAAT_Group,1,
RHEN_VAR,1,Empire,Republic_74Z_Bike_Company,1,
RHEN_VAR,1,Empire,Republic_AT_TE_Walker_Company,1,
RHEN_VAR,1,Empire,Republic_Shipyard_Level_One,1,
RHEN_VAR,2,Empire,Clonetrooper_Phase_One_Team,1,
RHEN_VAR,2,Empire,E_Ground_Barracks,1,
RHEN_VAR,2,Empire,Empire_MoffPalace,1,
RHEN_VAR,2,Empire,Empire_Star_Base_2,1,
RHEN_VAR,2,Empire,Generic_Acclamator_Assault_Ship_I,2,
RHEN_VAR,2,Empire,Republic_LAAT_Group,1,
RHEN_VAR,2,Empire,Republic_AT_XT_Company,1,
RHEN_VAR,2,Empire,Republic_74Z_Bike_Company,1,
RHEN_VAR,2,Empire,Republic_AT_TE_Walker_Company,1,
RHEN_VAR,2,Empire,Republic_Shipyard_Level_One,1,
RHEN_VAR,3,Rebel,R_Ground_Barracks,1,
RHEN_VAR,3,Rebel,CIS_Shipyard_Level_One,1,
RHEN_VAR,3,Rebel,NewRep_SenatorsOffice,1,
RHEN_VAR,3,Rebel,NewRepublic_Star_Base_2,1,
RHEN_VAR,3,Rebel,B1_Droid_Squad,1,
RHEN_VAR,3,Rebel,B2_Droid_Squad,1,
RHEN_VAR,3,Rebel,CIS_STAP_Squad,1,
RHEN_VAR,3,Rebel,AAT_Company,1,
RHEN_VAR,3,Rebel,Crab_Droid_Squad,1,
RHEN_VAR,3,Rebel,OG9_Company,1,
RHEN_VAR,3,Rebel,CIS_GAT_Group,1,
RHEN_VAR,3,Rebel,HAG_Company,1,
RHEN_VAR,3,Rebel,Hardcell,3,
RHEN_VAR,3,Rebel,Generic_Providence,1,
RHEN_VAR,4,Empire,E_Ground_Barracks,1,
RHEN_VAR,4,Empire,Empire_MoffPalace,1,
RHEN_VAR,4,Empire,Empire_Star_Base_2,1,
RHEN_VAR,4,Empire,Republic_Shipyard_Level_One,1,
RHEN_VAR,4,Empire,Republic_AT_TE_Walker_Company,1,
RHEN_VAR,4,Empire,Clonetrooper_Phase_Two_Team,1,
RHEN_VAR,4,Empire,Republic_LAAT_Group,1,
RHEN_VAR,4,Empire,Republic_UT_AT_Speeder_Company,1,
RHEN_VAR,4,Empire,Republic_TX130_Company,1,
RHEN_VAR,4,Empire,Republic_AT_PT_Company,1,
RHEN_VAR,5,Empire,Clonetrooper_Phase_One_Team,1,
RHEN_VAR,5,Empire,E_Ground_Barracks,1,
RHEN_VAR,5,Empire,Empire_MoffPalace,1,
RHEN_VAR,5,Empire,Empire_Star_Base_2,1,
RHEN_VAR,5,Empire,Generic_Acclamator_Assault_Ship_I,2,
RHEN_VAR,5,Empire,Republic_LAAT_Group,1,
RHEN_VAR,5,Empire,Republic_74Z_Bike_Company,1,
RHEN_VAR,5,Empire,Republic_AT_TE_Walker_Company,1,
RHEN_VAR,5,Empire,Republic_Shipyard_Level_One,1,
RISHI,1,Empire,Clonetrooper_Phase_One_Team,1,
RISHI,1,Empire,ARC_Phase_One_Team,1,
RISHI,1,Empire,E_Ground_Barracks,1,
RISHI,1,Empire,Empire_MoffPalace,1,
RISHI,1,Empire,Empire_Star_Base_2,1,
RISHI,1,Empire,Dreadnaught_Lasers,2,
RISHI,1,Empire,LAC,2,
RISHI,1,Empire,Generic_Acclamator_Assault_Ship_I,1,
RISHI,1,Empire,Republic_Shipyard_Level_One,1,
RISHI,2,Empire,Clonetrooper_Phase_One_Team,1,
RISHI,2,Empire,ARC_Phase_One_Team,1,
RISHI,2,Empire,E_Ground_Barracks,1,
RISHI,2,Empire,Empire_MoffPalace,1,
RISHI,2,Empire,Empire_Star_Base_2,1,
RISHI,2,Empire,Dreadnaught_Lasers,2,
RISHI,2,Empire,LAC,2,
RISHI,2,Empire,Generic_Acclamator_Assault_Ship_I,1,
RISHI,2,Empire,Republic_Shipyard_Level_One,1,
RISHI,3,Empire,Clonetrooper_Phase_One_Team,1,
RISHI,3,Empire,ARC_Phase_One_Team,1,
RISHI,3,Empire,E_Ground_Barracks,1,
RISHI,3,Empire,Empire_MoffPalace,1,
RISHI,3,Empire,Empire_Star_Base_2,1,
RISHI,3,Empire,Dreadnaught_Lasers,2,
RISHI,3,Empire,LAC,2,
RISHI,3,Empire,Generic_Acclamator_Assault_Ship_I,1,
RISHI,3,Empire,Republic_Shipyard_Level_One,1,
RISHI,4,Empire,Clonetrooper_Phase_Two_Team,1,
RISHI,4,Empire,ARC_Phase_Two_Team,1,
RISHI,4,Empire,E_Ground_Barracks,1,
RISHI,4,Empire,Empire_MoffPalace,1,
RISHI,4,Empire,Empire_Star_Base_2,1,
RISHI,4,Empire,Dreadnaught_Lasers,1,
RISHI,4,Empire,LAC,2,
RISHI,4,Empire,Resource_Farmland,1,
RISHI,4,Empire,Generic_Acclamator_Assault_Ship_I,1,
RISHI,4,Empire,Republic_Shipyard_Level_One,1,
RISHI,4,Empire,Generic_Acclamator_Assault_Ship_II,1,
RISHI,5,Empire,Clonetrooper_Phase_One_Team,1,
RISHI,5,Empire,ARC_Phase_One_Team,1,
RISHI,5,Empire,E_Ground_Barracks,1,
RISHI,5,Empire,Empire_MoffPalace,1,
RISHI,5,Empire,Empire_Star_Base_2,1,
RISHI,5,Empire,Dreadnaught_Lasers,2,
RISHI,5,Empire,LAC,2,
RISHI,5,Empire,Resource_Farmland,1,
RISHI,5,Empire,Generic_Acclamator_Assault_Ship_I,1,
RISHI,5,Empire,Republic_Shipyard_Level_One,1,
ROCHE,1,Empire,Corellian_Gunboat,1,
ROCHE,1,Empire,Carrack_Cruiser_Lasers,1,
ROCHE,1,Empire,LAC,1,
ROCHE,1,Empire,Corellian_Corvette,1,
ROCHE,1,Empire,Dreadnaught_Lasers,1,
ROCHE,1,Empire,Republic_Shipyard_Level_Three,1,
ROCHE,1,Empire,Empire_Star_Base_2,1,
ROCHE,2,Empire,Corellian_Gunboat,1,
ROCHE,2,Empire,Carrack_Cruiser_Lasers,1,
ROCHE,2,Empire,LAC,1,
ROCHE,2,Empire,Corellian_Corvette,1,
ROCHE,2,Empire,Dreadnaught_Lasers,1,
ROCHE,2,Empire,Republic_Shipyard_Level_Three,1,
ROCHE,2,Empire,Empire_Star_Base_2,1,
ROCHE,3,Empire,Corellian_Gunboat,1,
ROCHE,3,Empire,Carrack_Cruiser_Lasers,1,
ROCHE,3,Empire,LAC,1,
ROCHE,3,Empire,Corellian_Corvette,1,
ROCHE,3,Empire,Dreadnaught_Lasers,1,
ROCHE,3,Empire,Republic_Shipyard_Level_Three,1,
ROCHE,3,Empire,Empire_Star_Base_2,1,
ROCHE,4,Empire,Corellian_Gunboat,1,
ROCHE,4,Empire,Carrack_Cruiser_Lasers,1,
ROCHE,4,Empire,LAC,1,
ROCHE,4,Empire,Corellian_Corvette,1,
ROCHE,4,Empire,Dreadnaught_Lasers,1,
ROCHE,4,Empire,Republic_Shipyard_Level_Three,1,
ROCHE,4,Empire,Empire_Star_Base_2,1,
ROCHE,5,Empire,Corellian_Gunboat,1,
ROCHE,5,Empire,Carrack_Cruiser_Lasers,1,
ROCHE,5,Empire,LAC,1,
ROCHE,5,Empire,Corellian_Corvette,1,
ROCHE,5,Empire,Dreadnaught_Lasers,1,
ROCHE,5,Empire,Republic_Shipyard_Level_Three,1,
ROCHE,5,Empire,Empire_Star_Base_2,1,
RODIA,1,Empire,Republic_Trooper_Team,1,
RODIA,1,Empire,Republic_SD_6_Droid_Company,1,
RODIA,1,Empire,E_Ground_Barracks,1,
RODIA,1,Empire,Empire_MoffPalace,1,
RODIA,1,Empire,Empire_Star_Base_2,1,
RODIA,1,Empire,LAC,1,
RODIA,1,Empire,Generic_Acclamator_Assault_Ship_I,1,
RODIA,1,Empire,Republic_Shipyard_Level_Two,1,
RODIA,2,Empire,Republic_Trooper_Team,1,
RODIA,2,Empire,Republic_SD_6_Droid_Company,1,
RODIA,2,Empire,E_Ground_Barracks,1,
RODIA,2,Empire,Empire_MoffPalace,1,
RODIA,2,Empire,Empire_Star_Base_2,1,
RODIA,2,Empire,LAC,1,
RODIA,2,Empire,Generic_Acclamator_Assault_Ship_I,1,
RODIA,2,Empire,Republic_Shipyard_Level_Two,1,
RODIA,3,Empire,Clonetrooper_Phase_One_Team,1,
RODIA,3,Empire,E_Ground_Barracks,1,
RODIA,3,Empire,Empire_MoffPalace,1,
RODIA,3,Empire,Empire_Star_Base_2,1,
RODIA,3,Empire,LAC,1,
RODIA,3,Empire,Generic_Acclamator_Assault_Ship_I,1,
RODIA,3,Empire,Republic_Shipyard_Level_Two,1,
RODIA,4,Empire,Clonetrooper_Phase_One_Team,1,
RODIA,4,Empire,E_Ground_Barracks,1,
RODIA,4,Empire,Empire_MoffPalace,1,
RODIA,4,Empire,Empire_Star_Base_2,1,
RODIA,4,Empire,LAC,1,
RODIA,4,Empire,Resource_Farmland,1,
RODIA,4,Empire,Generic_Acclamator_Assault_Ship_I,1,
RODIA,4,Empire,Republic_Shipyard_Level_Two,1,
RODIA,5,Empire,Clonetrooper_Phase_One_Team,1,
RODIA,5,Empire,E_Ground_Barracks,1,
RODIA,5,Empire,Empire_MoffPalace,1,
RODIA,5,Empire,Empire_Star_Base_2,1,
RODIA,5,Empire,LAC,1,
RODIA,5,Empire,Resource_Farmland,1,
RODIA,5,Empire,Generic_Acclamator_Assault_Ship_I,1,
RODIA,5,Empire,Republic_Shipyard_Level_Two,1,
ROTHANA,1,Empire,Arquitens,3,
ROTHANA,1,Empire,Clonetrooper_Phase_One_Team,4,
ROTHANA,1,Empire,Generic_Acclamator_Assault_Ship_Leveler,1,
ROTHANA,1,Empire,Pelta_Support,1,
ROTHANA,1,Empire,LAC,1,
ROTHANA,1,Empire,E_Ground_Barracks,1,
ROTHANA,1,Empire,E_Ground_Light_Vehicle_Factory,1,
ROTHANA,1,Empire,E_Ground_Heavy_Vehicle_Factory,1,
ROTHANA,1,Empire,E_Ground_Advanced_Vehicle_Factory,1,
ROTHANA,1,Empire,Empire_MoffPalace,1,
ROTHANA,1,Empire,Empire_Star_Base_4,1,
ROTHANA,1,Empire,Generic_Acclamator_Assault_Ship_I,2,
ROTHANA,1,Empire,Republic_Shipyard_Level_Three,1,
ROTHANA,1,Empire,Empire_Golan_One,1,
ROTHANA,1,Empire,Republic_AT_RT_Company,1,
ROTHANA,1,Empire,Republic_AT_XT_Company,1,
ROTHANA,1,Empire,Republic_TX130_Company,1,
ROTHANA,1,Empire,Republic_LAAT_Group,1,
ROTHANA,1,Empire,Republic_AT_TE_Walker_Company,1,
ROTHANA,2,Empire,Arquitens,3,
ROTHANA,2,Empire,Clonetrooper_Phase_One_Team,4,
ROTHANA,2,Empire,Clone_Commando_Team,1,
ROTHANA,2,Empire,Generic_Acclamator_Assault_Ship_Leveler,1,
ROTHANA,2,Empire,Pelta_Support,1,
ROTHANA,2,Empire,LAC,1,
ROTHANA,2,Empire,E_Ground_Barracks,1,
ROTHANA,2,Empire,E_Ground_Light_Vehicle_Factory,1,
ROTHANA,2,Empire,E_Ground_Heavy_Vehicle_Factory,1,
ROTHANA,2,Empire,E_Ground_Advanced_Vehicle_Factory,1,
ROTHANA,2,Empire,Empire_MoffPalace,1,
ROTHANA,2,Empire,Empire_Star_Base_4,1,
ROTHANA,2,Empire,Generic_Acclamator_Assault_Ship_I,2,
ROTHANA,2,Empire,Republic_Shipyard_Level_Three,1,
ROTHANA,2,Empire,Empire_Golan_One,1,
ROTHANA,2,Empire,Republic_AT_RT_Company,1,
ROTHANA,2,Empire,Republic_AT_XT_Company,1,
ROTHANA,2,Empire,Republic_TX130_Company,1,
ROTHANA,2,Empire,Republic_LAAT_Group,1,
ROTHANA,2,Empire,Republic_AT_TE_Walker_Company,1,
ROTHANA,3,Empire,Arquitens,2,
ROTHANA,3,Empire,Clonetrooper_Phase_One_Team,4,
ROTHANA,3,Empire,Clone_Commando_Team,1,
ROTHANA,3,Empire,Generic_Acclamator_Assault_Ship_Leveler,1,
ROTHANA,3,Empire,Pelta_Support,1,
ROTHANA,3,Empire,LAC,1,
ROTHANA,3,Empire,Resource_Industrial_Parts,1,
ROTHANA,3,Empire,E_Ground_Light_Vehicle_Factory,1,
ROTHANA,3,Empire,E_Ground_Heavy_Vehicle_Factory,1,
ROTHANA,3,Empire,E_Ground_Advanced_Vehicle_Factory,1,
ROTHANA,3,Empire,Empire_MoffPalace,1,
ROTHANA,3,Empire,Empire_Star_Base_4,1,
ROTHANA,3,Empire,Generic_Acclamator_Assault_Ship_I,3,
ROTHANA,3,Empire,Republic_Shipyard_Level_Three,1,
ROTHANA,3,Empire,Empire_Golan_One,1,
ROTHANA,3,Empire,Republic_AT_RT_Company,1,
ROTHANA,3,Empire,Republic_TX130_Company,1,
ROTHANA,3,Empire,Republic_AT_XT_Company,1,
ROTHANA,3,Empire,Republic_LAAT_Group,1,
ROTHANA,3,Empire,Republic_AT_TE_Walker_Company,1,
ROTHANA,4,Empire,Arquitens,2,
ROTHANA,4,Empire,Clonetrooper_Phase_Two_Team,4,
ROTHANA,4,Empire,Clone_Commando_Team,1,
ROTHANA,4,Empire,Generic_Acclamator_Assault_Ship_II,1,
ROTHANA,4,Empire,Republic_Shipyard_Level_Three,1,
ROTHANA,4,Empire,Empire_Golan_One,1,
ROTHANA,4,Empire,Republic_AT_RT_Company,1,
ROTHANA,4,Empire,Republic_TX130_Company,1,
ROTHANA,4,Empire,Republic_AT_XT_Company,1,
ROTHANA,4,Empire,Republic_LAAT_Group,1,
ROTHANA,4,Empire,Pelta_Support,1,
ROTHANA,4,Empire,Pelta_Assault,1,
ROTHANA,4,Empire,Resource_Industrial_Parts,1,
ROTHANA,4,Empire,E_Ground_Light_Vehicle_Factory,1,
ROTHANA,4,Empire,E_Ground_Heavy_Vehicle_Factory,1,
ROTHANA,4,Empire,E_Ground_Advanced_Vehicle_Factory,1,
ROTHANA,4,Empire,Empire_MoffPalace,1,
ROTHANA,4,Empire,Empire_Star_Base_4,1,
ROTHANA,4,Empire,Republic_AT_TE_Walker_Company,1,
ROTHANA,5,Empire,Arquitens,3,
ROTHANA,5,Empire,Clonetrooper_Phase_One_Team,4,
ROTHANA,5,Empire,Generic_Acclamator_Assault_Ship_Leveler,1,
ROTHANA,5,Empire,Pelta_Support,1,
ROTHANA,5,Empire,LAC,1,
ROTHANA,5,Empire,Resource_Industrial_Parts,1,
ROTHANA,5,Empire,E_Ground_Light_Vehicle_Factory,1,
ROTHANA,5,Empire,E_Ground_Heavy_Vehicle_Factory,1,
ROTHANA,5,Empire,E_Ground_Advanced_Vehicle_Factory,1,
ROTHANA,5,Empire,Empire_MoffPalace,1,
ROTHANA,5,Empire,Empire_Star_Base_4,1,
ROTHANA,5,Empire,Generic_Acclamator_Assault_Ship_I,2,
ROTHANA,5,Empire,Republic_Shipyard_Level_Three,1,
ROTHANA,5,Empire,Empire_Golan_One,1,
ROTHANA,5,Empire,Republic_AT_RT_Company,1,
ROTHANA,5,Empire,Republic_TX130_Company,1,
ROTHANA,5,Empire,Republic_LAAT_Group,1,
ROTHANA,5,Empire,Republic_AT_TE_Walker_Company,1,
ROXULI,1,Empire,Republic_Trooper_Team,1,
ROXULI,1,Empire,E_Ground_Barracks,1,
ROXULI,1,Empire,Empire_MoffPalace,1,
ROXULI,1,Empire,Empire_Star_Base_2,1,
ROXULI,1,Empire,Dreadnaught_Lasers,2,
ROXULI,1,Empire,Republic_74Z_Bike_Company,2,
ROXULI,1,Empire,Republic_Shipyard_Level_One,1,
ROXULI,2,Empire,Republic_Trooper_Team,1,
ROXULI,2,Empire,E_Ground_Barracks,1,
ROXULI,2,Empire,Empire_MoffPalace,1,
ROXULI,2,Empire,Empire_Star_Base_2,1,
ROXULI,2,Empire,Dreadnaught_Lasers,2,
ROXULI,2,Empire,Republic_74Z_Bike_Company,2,
ROXULI,2,Empire,Republic_Shipyard_Level_One,1,
ROXULI,3,Empire,Clonetrooper_Phase_One_Team,1,
ROXULI,3,Empire,E_Ground_Barracks,1,
ROXULI,3,Empire,Tax_Agency,1,
ROXULI,3,Empire,Empire_MoffPalace,1,
ROXULI,3,Empire,Empire_Star_Base_2,1,
ROXULI,3,Empire,Dreadnaught_Lasers,1,
ROXULI,3,Empire,Republic_74Z_Bike_Company,2,
ROXULI,3,Empire,Republic_Shipyard_Level_One,1,
ROXULI,3,Empire,Generic_Acclamator_Assault_Ship_I,1,
ROXULI,4,Empire,Clonetrooper_Phase_One_Team,1,
ROXULI,4,Empire,E_Ground_Barracks,1,
ROXULI,4,Empire,Tax_Agency,1,
ROXULI,4,Empire,Empire_MoffPalace,1,
ROXULI,4,Empire,Empire_Star_Base_2,1,
ROXULI,4,Empire,Dreadnaught_Lasers,1,
ROXULI,4,Empire,Republic_74Z_Bike_Company,2,
ROXULI,4,Empire,Republic_Shipyard_Level_One,1,
ROXULI,4,Empire,Resource_Farmland,1,
ROXULI,4,Empire,Generic_Acclamator_Assault_Ship_I,1,
ROXULI,5,Empire,Clonetrooper_Phase_One_Team,1,
ROXULI,5,Empire,E_Ground_Barracks,1,
ROXULI,5,Empire,Empire_MoffPalace,1,
ROXULI,5,Empire,Empire_Star_Base_2,1,
ROXULI,5,Empire,Dreadnaught_Lasers,2,
ROXULI,5,Empire,Republic_74Z_Bike_Company,2,
ROXULI,5,Empire,Resource_Farmland,1,
ROXULI,5,Empire,Republic_Shipyard_Level_One,1,
RUUSAN,1,Empire,Republic_Trooper_Team,1,
RUUSAN,1,Empire,Arquitens,1,
RUUSAN,1,Empire,E_Ground_Barracks,1,
RUUSAN,1,Empire,Empire_MoffPalace,1,
RUUSAN,1,Empire,Empire_Star_Base_2,1,
RUUSAN,1,Empire,Generic_Acclamator_Assault_Ship_I,1,
RUUSAN,1,Empire,Republic_TX130_Company,1,
RUUSAN,1,Empire,Republic_LAAT_Group,1,
RUUSAN,1,Empire,Republic_74Z_Bike_Company,1,
RUUSAN,1,Empire,Republic_Shipyard_Level_One,1,
RUUSAN,2,Empire,Clonetrooper_Phase_One_Team,1,
RUUSAN,2,Empire,Arquitens,1,
RUUSAN,2,Empire,E_Ground_Barracks,1,
RUUSAN,2,Empire,Empire_MoffPalace,1,
RUUSAN,2,Empire,Empire_Star_Base_2,1,
RUUSAN,2,Empire,Generic_Acclamator_Assault_Ship_I,1,
RUUSAN,2,Empire,Republic_TX130_Company,1,
RUUSAN,2,Empire,Republic_LAAT_Group,1,
RUUSAN,2,Empire,Republic_74Z_Bike_Company,1,
RUUSAN,2,Empire,Republic_Shipyard_Level_One,1,
RUUSAN,3,Empire,Clonetrooper_Phase_One_Team,1,
RUUSAN,3,Empire,Arquitens,1,
RUUSAN,3,Empire,E_Ground_Barracks,1,
RUUSAN,3,Empire,Empire_MoffPalace,1,
RUUSAN,3,Empire,Empire_Star_Base_2,1,
RUUSAN,3,Empire,Generic_Acclamator_Assault_Ship_I,1,
RUUSAN,3,Empire,Republic_TX130_Company,1,
RUUSAN,3,Empire,Republic_LAAT_Group,1,
RUUSAN,3,Empire,Republic_74Z_Bike_Company,1,
RUUSAN,3,Empire,Republic_Shipyard_Level_One,1,
RUUSAN,4,Empire,Clonetrooper_Phase_One_Team,1,
RUUSAN,4,Empire,Arquitens,1,
RUUSAN,4,Empire,E_Ground_Barracks,1,
RUUSAN,4,Empire,Empire_MoffPalace,1,
RUUSAN,4,Empire,Empire_Star_Base_2,1,
RUUSAN,4,Empire,Generic_Acclamator_Assault_Ship_I,1,
RUUSAN,4,Empire,Republic_TX130_Company,1,
RUUSAN,4,Empire,Republic_LAAT_Group,1,
RUUSAN,4,Empire,Republic_74Z_Bike_Company,1,
RUUSAN,4,Empire,Republic_Shipyard_Level_One,1,
RUUSAN,5,Empire,Clonetrooper_Phase_One_Team,1,
RUUSAN,5,Empire,Arquitens,1,
RUUSAN,5,Empire,E_Ground_Barracks,1,
RUUSAN,5,Empire,Empire_MoffPalace,1,
RUUSAN,5,Empire,Empire_Star_Base_2,1,
RUUSAN,5,Empire,Generic_Acclamator_Assault_Ship_I,1,
RUUSAN,5,Empire,Republic_TX130_Company,1,
RUUSAN,5,Empire,Republic_LAAT_Group,1,
RUUSAN,5,Empire,Republic_74Z_Bike_Company,1,
RUUSAN,5,Empire,Republic_Shipyard_Level_One,1,
RYLOTH,1,Empire,Clonetrooper_Phase_One_Team,1,
RYLOTH,1,Empire,Republic_AT_RT_Company,1,
RYLOTH,1,Empire,LAC,1,
RYLOTH,1,Empire,Arquitens,1,
RYLOTH,1,Empire,E_Ground_Barracks,1,
RYLOTH,1,Empire,Empire_MoffPalace,1,
RYLOTH,1,Empire,Empire_Star_Base_2,1,
RYLOTH,1,Empire,Generic_Acclamator_Assault_Ship_I,1,
RYLOTH,1,Empire,Republic_LAAT_Group,1,
RYLOTH,1,Empire,Republic_Shipyard_Level_Two,1,
RYLOTH,2,Empire,Clonetrooper_Phase_One_Team,1,
RYLOTH,2,Empire,Republic_AT_RT_Company,1,
RYLOTH,2,Empire,LAC,1,
RYLOTH,2,Empire,Arquitens,1,
RYLOTH,2,Empire,E_Ground_Barracks,1,
RYLOTH,2,Empire,Empire_MoffPalace,1,
RYLOTH,2,Empire,Empire_Star_Base_2,1,
